system_id,LLE system NO.,T,T/K,P,smiles1,smiles2,smiles3,IL (Component 1) full name SMILES,Component 2 SMILES,Component 3 SMILES,smiles,Ex1,Ex2,Ex3,Rx1,Rx2,Rx3,t,split
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.902,0.093,0.005,0.0,0.754,0.246,0.875,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.895,0.101,0.004,0.0,0.796,0.204,1.0,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.972,0.024,0.004,0.0,0.153,0.847,0.0,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.967,0.029,0.004,0.0,0.176,0.824,0.14285715,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.944,0.051,0.005,0.0,0.308,0.692,0.2857143,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.93200004,0.062000003,0.0060000005,0.0,0.366,0.634,0.42857143,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.915,0.079,0.006,0.0,0.464,0.536,0.5714286,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.908,0.085,0.007,0.0,0.471,0.529,0.71428573,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.894,0.099,0.007,0.0,0.55,0.45,0.85714287,train
189.0,189.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCC,0.864,0.127,0.009,0.0,0.644,0.356,1.0,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.959,0.036,0.005,0.0,0.172,0.828,0.0,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.955,0.04,0.005,0.0,0.192,0.808,0.125,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.934,0.06,0.006,0.0,0.335,0.665,0.25,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.923,0.072,0.005,0.0,0.392,0.608,0.375,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.906,0.088,0.006,0.0,0.483,0.517,0.5,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.902,0.092,0.006,0.0,0.502,0.498,0.625,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.882,0.112,0.006,0.0,0.584,0.416,0.75,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.855,0.139,0.006,0.0,0.664,0.336,0.875,train
190.0,190.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCCCC,0.82000005,0.17400001,0.0060000005,0.0,0.79,0.21,1.0,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.748,0.18,0.072,0.0,0.185,0.815,0.11111111,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.606,0.316,0.078,0.0,0.358,0.642,0.33333334,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.529,0.389,0.082,0.0,0.447,0.553,0.44444445,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.481,0.449,0.07,0.0,0.546,0.454,0.6666667,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.354,0.585,0.061,0.0,0.743,0.257,0.8888889,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.751,0.17,0.079,0.0,0.175,0.825,0.0,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.62200004,0.29300004,0.08500001,0.0,0.324,0.676,0.22222222,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.512,0.407,0.081,0.0,0.485,0.515,0.5555556,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.413,0.52,0.067,0.0,0.646,0.354,0.7777778,train
192.0,192.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCC,0.307,0.637,0.056,0.0,0.818,0.182,1.0,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.733,0.199,0.068,0.0,0.184,0.816,0.11111111,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.591,0.346,0.063,0.0,0.37,0.63,0.33333334,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.535,0.404,0.061,0.0,0.471,0.529,0.44444445,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.486,0.458,0.056,0.0,0.569,0.431,0.6666667,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.375,0.576,0.049,0.0,0.773,0.227,0.8888889,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.738,0.19,0.072,0.0,0.175,0.825,0.0,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.619,0.316,0.065,0.0,0.344,0.656,0.22222222,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.482,0.44,0.078,0.0,0.511,0.489,0.5555556,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.414,0.531,0.055,0.0,0.67,0.33,0.7777778,train
193.0,193.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.308,0.643,0.049,0.0,0.834,0.166,1.0,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.792,0.115,0.093,0.0,0.154,0.846,0.11111111,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.676,0.224,0.1,0.0,0.323,0.677,0.33333334,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.621,0.278,0.101,0.0,0.417,0.583,0.44444445,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.559,0.341,0.1,0.0,0.511,0.489,0.6666667,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.492,0.501,0.007,0.0,0.708,0.292,0.8888889,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.797,0.103,0.1,0.0,0.137,0.863,0.0,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.696,0.198,0.106,0.0,0.3,0.7,0.22222222,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.603,0.288,0.109,0.0,0.439,0.561,0.5555556,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.476,0.431,0.093,0.0,0.593,0.407,0.7777778,train
194.0,194.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.361,0.578,0.061,0.0,0.756,0.244,1.0,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.808,0.08,0.112,0.0,0.129,0.871,0.0,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.803,0.092,0.105,0.0,0.151,0.849,0.125,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.704,0.16,0.136,0.0,0.26,0.74,0.25,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.652,0.226,0.122,0.0,0.333,0.667,0.375,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.624,0.259,0.117,0.0,0.378,0.622,0.5,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.578,0.283,0.139,0.0,0.404,0.596,0.625,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.548,0.329,0.123,0.0,0.47,0.53,0.75,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.44900003,0.42000002,0.13100001,0.0,0.564,0.436,0.875,train
197.0,197.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.355,0.525,0.12,0.0,0.645,0.355,1.0,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.818,0.091,0.091,0.0,0.139,0.861,0.0,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.816,0.1,0.084,0.0,0.156,0.844,0.11111111,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.75,0.168,0.082,0.0,0.296,0.704,0.22222222,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.75,0.182,0.068,0.0,0.341,0.659,0.33333334,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.715,0.216,0.069,0.0,0.432,0.568,0.44444445,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.706,0.227,0.067,0.0,0.455,0.545,0.5555556,train
198.0,198.0,298.15,298.15,101.325,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.681,0.256,0.063,0.0,0.538,0.462,0.6666667,train
